transaction_id;product_id;customer_id;transaction_date;online_order;order_status;brand;product_line;product_class;product_size;list_price;standard_cost
10545;67;2763;11/3/17;True;Approved;Norco Bicycles;Road;medium;medium;544,05;376,84
10546;11;2762;2/11/17;False;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
10547;72;1149;1/21/17;True;Approved;Norco Bicycles;Standard;medium;medium;360,4;270,30
10548;2;2750;11/9/17;False;Approved;Giant Bicycles;Road;low;small;590,26;525,33
10549;22;1518;9/6/17;False;Approved;WeareA2B;Standard;medium;medium;60,34;45,26
10550;51;853;4/21/17;True;Approved;OHM Cycles;Standard;high;medium;2005,66;1203,40
10551;23;344;11/20/17;True;Approved;Norco Bicycles;Standard;medium;medium;1198,46;381,10
10552;4;2417;12/8/17;False;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
10553;50;1353;4/16/17;False;Approved;WeareA2B;Standard;medium;small;175,89;131,92
10554;35;438;9/4/17;False;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
10555;95;1663;5/20/17;True;Approved;OHM Cycles;Touring;low;medium;1073,07;933,84
10556;27;1301;1/13/17;False;Approved;Trek Bicycles;Standard;medium;medium;499,53;388,72
10557;0;2110;6/28/17;False;Approved;Norco Bicycles;Road;medium;medium;544,05;376,84
10558;21;3290;12/28/17;False;Approved;WeareA2B;Touring;medium;medium;1466,68;363,25
10559;12;3227;8/12/17;True;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
10560;98;426;3/19/17;False;Approved;Trek Bicycles;Standard;high;medium;358,39;215,03
10561;84;563;8/5/17;True;Approved;Trek Bicycles;Road;medium;medium;290,62;215,14
10562;46;39;8/4/17;False;Approved;Solex;Standard;low;medium;1289,85;74,51
10563;96;1382;8/30/17;True;Approved;Giant Bicycles;Standard;medium;large;1635,3;993,66
10564;83;2518;10/5/17;False;Approved;Solex;Touring;medium;large;2083,94;675,03
10565;14;3204;4/18/17;True;Cancelled;Trek Bicycles;Standard;medium;small;1386,84;1234,29
10566;3;2893;7/29/17;False;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
10567;43;91;7/30/17;False;Approved;Solex;Standard;medium;medium;1151,96;649,49
10568;82;161;7/24/17;False;Approved;Norco Bicycles;Standard;high;medium;1148,64;689,18
10569;34;1765;2/8/17;False;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
10570;45;3386;3/17/17;False;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
10571;88;1769;1/17/17;True;Approved;Norco Bicycles;Standard;medium;medium;1198,46;381,10
10572;2;1877;6/8/17;True;Approved;Giant Bicycles;Road;low;small;590,26;525,33
10573;53;3128;9/17/17;False;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
10574;11;3157;10/21/17;True;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
10575;58;2223;10/24/17;True;Approved;OHM Cycles;Standard;medium;medium;912,52;141,40
10576;18;1467;6/16/17;False;Approved;Solex;Standard;medium;medium;575,27;431,45
10577;10;718;1/26/17;False;Approved;WeareA2B;Touring;medium;medium;1466,68;363,25
10578;65;214;11/4/17;True;Approved;WeareA2B;Standard;medium;medium;1807,45;778,69
10579;71;2047;10/24/17;;Approved;Solex;Standard;high;large;1842,92;1105,75
10580;69;2022;8/12/17;True;Approved;Giant Bicycles;Road;medium;medium;792,9;594,68
10581;46;419;12/16/17;False;Approved;Solex;Standard;low;medium;1289,85;74,51
10582;3;2341;7/13/17;False;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
10583;19;1946;8/24/17;True;Approved;OHM Cycles;Road;high;large;12,01;7,21
10584;31;2971;1/16/17;False;Approved;WeareA2B;Standard;medium;medium;752,64;205,36
10585;91;1659;5/14/17;False;Approved;WeareA2B;Standard;low;medium;642,31;513,85
10586;29;760;7/15/17;True;Approved;Norco Bicycles;Road;medium;medium;543,39;407,54
10587;100;2610;6/12/17;False;Approved;Norco Bicycles;Road;medium;medium;1036,59;206,35
10588;41;1866;4/24/17;True;Approved;Solex;Road;medium;medium;416,98;312,74
10589;46;3261;5/6/17;True;Approved;Solex;Standard;low;medium;1289,85;74,51
10590;6;1699;6/1/17;True;Approved;OHM Cycles;Standard;high;medium;227,88;136,73
10591;63;2737;12/2/17;False;Approved;Solex;Standard;medium;medium;1483,2;99,59
10592;84;966;9/18/17;False;Approved;Giant Bicycles;Road;medium;medium;792,9;594,68
10593;77;2770;11/23/17;True;Approved;WeareA2B;Standard;medium;medium;1769,64;108,76
10594;61;690;10/27/17;False;Approved;OHM Cycles;Standard;low;medium;71,16;56,93
10595;6;1223;6/18/17;False;Approved;OHM Cycles;Standard;high;medium;227,88;136,73
10596;92;2335;10/29/17;True;Approved;WeareA2B;Standard;medium;small;1415,01;1259,36
10597;74;2051;1/12/17;True;Approved;WeareA2B;Standard;medium;medium;1228,07;400,91
10598;46;2234;6/5/17;True;Approved;Solex;Standard;low;medium;1289,85;74,51
10599;37;48;10/9/17;True;Approved;OHM Cycles;Standard;low;medium;1793,43;248,82
10600;99;539;9/1/17;True;Approved;Trek Bicycles;Road;low;small;1720,7;1531,42
10601;39;2681;6/6/17;False;Approved;Giant Bicycles;Standard;medium;large;1812,75;582,48
10602;87;981;5/25/17;True;Approved;Giant Bicycles;Standard;high;medium;1179;707,40
10603;23;724;12/7/17;True;Approved;Norco Bicycles;Mountain;low;small;688,63;612,88
10604;20;1567;6/16/17;True;Approved;Trek Bicycles;Standard;medium;small;1775,81;1580,47
10605;70;3278;9/24/17;True;Approved;Trek Bicycles;Standard;high;medium;495,72;297,43
10606;52;1230;10/15/17;True;Approved;OHM Cycles;Road;medium;medium;1280,28;829,51
10607;18;1497;6/3/17;True;Approved;Norco Bicycles;Standard;high;medium;1148,64;689,18
10608;74;991;4/1/17;False;Approved;WeareA2B;Standard;medium;medium;1228,07;400,91
10609;99;2551;1/23/17;True;Approved;OHM Cycles;Standard;medium;medium;1227,34;770,89
10610;63;2600;7/12/17;True;Approved;Solex;Standard;medium;medium;1483,2;99,59
10611;55;1919;11/16/17;True;Approved;Trek Bicycles;Road;medium;large;1894,19;598,76
10612;45;255;4/9/17;False;Approved;Solex;Standard;medium;medium;441,49;84,99
10613;21;359;11/3/17;True;Approved;Solex;Standard;medium;large;1071,23;380,74
10614;89;1558;12/22/17;False;Approved;WeareA2B;Touring;medium;large;1362,99;57,74
10615;39;2493;11/6/17;True;Approved;Giant Bicycles;Standard;medium;large;1812,75;582,48
10616;9;2466;12/11/17;False;Approved;Norco Bicycles;Standard;medium;small;1216,14;1082,36
10617;63;2907;10/17/17;False;Approved;WeareA2B;Standard;medium;medium;1992,93;762,63
10618;0;531;2/3/17;True;Approved;Solex;Standard;medium;medium;71,49;53,62
10619;59;2658;11/12/17;False;Approved;Solex;Standard;medium;large;1061,56;733,58
10620;43;195;12/9/17;True;Approved;Solex;Standard;medium;medium;1151,96;649,49
10621;20;1774;8/22/17;False;Approved;Trek Bicycles;Standard;medium;small;1775,81;1580,47
10622;91;134;2/16/17;False;Approved;Solex;Standard;medium;medium;100,35;75,26
10623;51;1283;9/28/17;False;Approved;OHM Cycles;Standard;high;medium;2005,66;1203,40
10624;56;2241;2/2/17;True;Approved;Norco Bicycles;Mountain;low;small;688,63;612,88
10625;19;2560;9/8/17;False;Approved;OHM Cycles;Road;high;large;12,01;7,21
10626;17;1479;4/19/17;True;Approved;Solex;Standard;high;medium;1024,66;614,80
10627;44;590;6/15/17;False;Approved;WeareA2B;Standard;medium;medium;1769,64;108,76
10628;52;2936;7/26/17;True;Cancelled;OHM Cycles;Road;medium;medium;1280,28;829,51
10629;76;3409;7/12/17;True;Approved;WeareA2B;Standard;low;medium;642,31;513,85
10630;72;357;8/11/17;True;Approved;Norco Bicycles;Standard;medium;medium;360,4;270,30
10631;81;2941;4/8/17;False;Approved;Norco Bicycles;Standard;medium;small;586,45;521,94
10632;0;686;8/9/17;True;Approved;WeareA2B;Standard;medium;medium;60,34;45,26
10633;63;478;1/29/17;False;Approved;Solex;Standard;medium;medium;1483,2;99,59
10634;72;2378;12/20/17;True;Approved;Norco Bicycles;Standard;medium;medium;360,4;270,30
10635;34;2844;12/7/17;False;Approved;Norco Bicycles;Road;high;large;774,53;464,72
10636;74;2067;6/26/17;True;Approved;WeareA2B;Standard;medium;medium;1228,07;400,91
10637;0;3035;5/4/17;True;Approved;Trek Bicycles;Road;medium;medium;290,62;215,14
10638;73;3389;3/21/17;False;Approved;Solex;Standard;medium;medium;1945,43;333,18
10639;22;2249;9/6/17;True;Approved;WeareA2B;Standard;medium;medium;60,34;45,26
10640;0;2325;8/19/17;True;Approved;Solex;Standard;medium;medium;100,35;75,26
10641;14;2443;2/9/17;False;Approved;Solex;Standard;high;large;1842,92;1105,75
10642;0;3139;5/18/17;False;Approved;Solex;Standard;medium;medium;100,35;75,26
10643;5;2583;2/3/17;False;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
10644;8;276;1/15/17;False;Approved;Solex;Road;medium;small;1703,52;1516,13
10645;14;1081;10/2/17;True;Approved;Trek Bicycles;Standard;medium;small;1386,84;1234,29
10646;93;1785;5/5/17;True;Approved;WeareA2B;Standard;medium;medium;1065,03;230,09
10647;76;861;3/19/17;False;Approved;WeareA2B;Road;low;small;1172,78;1043,77
10648;82;433;8/8/17;False;Approved;Norco Bicycles;Standard;high;medium;1148,64;689,18
10649;91;3265;3/20/17;True;Approved;WeareA2B;Standard;low;medium;642,31;513,85
10650;68;2527;11/20/17;False;Approved;OHM Cycles;Standard;medium;medium;1636,9;44,71
10651;17;2629;2/17/17;False;Approved;WeareA2B;Touring;medium;large;1362,99;57,74
10652;70;2018;11/25/17;True;Approved;Trek Bicycles;Standard;high;medium;495,72;297,43
10653;1;3184;2/18/17;False;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
10654;56;1714;11/22/17;False;Approved;Norco Bicycles;Mountain;low;small;688,63;612,88
10655;38;63;10/23/17;False;Approved;Solex;Standard;medium;medium;1577,53;826,51
10656;20;1763;11/25/17;False;Approved;Trek Bicycles;Standard;medium;small;1775,81;1580,47
10657;23;1905;6/7/17;False;Approved;Norco Bicycles;Mountain;low;small;688,63;612,88
10658;36;2242;7/13/17;False;Approved;Solex;Standard;low;medium;945,04;507,58
10659;96;1232;6/19/17;False;Approved;WeareA2B;Road;low;small;1172,78;1043,77
10660;50;1607;4/11/17;False;Approved;WeareA2B;Standard;medium;small;175,89;131,92
10661;37;2095;9/16/17;True;Approved;OHM Cycles;Standard;low;medium;1793,43;248,82
10662;38;9;9/30/17;True;Approved;Solex;Standard;medium;medium;1577,53;826,51
10663;6;69;12/10/17;True;Approved;OHM Cycles;Standard;high;medium;227,88;136,73
10664;7;983;9/30/17;True;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
10665;54;733;6/1/17;True;Approved;WeareA2B;Standard;medium;medium;1292,84;13,44
10666;27;1048;4/19/17;False;Approved;Trek Bicycles;Standard;medium;medium;499,53;388,72
10667;40;2610;5/7/17;False;Approved;OHM Cycles;Standard;high;medium;1458,17;874,90
10668;3;2779;10/9/17;True;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
10669;7;2598;10/1/17;False;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
10670;43;1301;2/17/17;False;Approved;Solex;Standard;medium;medium;1151,96;649,49
10671;77;719;12/19/17;True;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
10672;36;3050;9/5/17;False;Approved;Solex;Standard;low;medium;1289,85;74,51
10673;30;3324;7/21/17;False;Approved;Solex;Standard;high;medium;748,17;448,90
10674;4;830;5/15/17;True;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
10675;19;3262;3/28/17;False;Approved;OHM Cycles;Road;high;large;12,01;7,21
10676;53;29;1/4/17;False;Approved;OHM Cycles;Standard;medium;medium;795,34;101,58
10677;85;1951;9/3/17;False;Approved;WeareA2B;Standard;medium;medium;752,64;205,36
10678;40;1446;11/14/17;False;Approved;OHM Cycles;Standard;high;medium;1458,17;874,90
10679;41;1457;6/19/17;True;Approved;Solex;Road;medium;medium;416,98;312,74
10680;0;2419;10/19/17;False;Approved;Solex;Standard;medium;medium;478,16;298,72
10681;55;317;9/11/17;False;Approved;Trek Bicycles;Road;medium;large;1894,19;598,76
10682;4;1000;4/9/17;False;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
10683;0;1286;2/3/17;True;Approved;Solex;Standard;medium;medium;100,35;75,26
10684;27;1347;9/30/17;True;Approved;Trek Bicycles;Standard;medium;medium;499,53;388,72
10685;0;1662;10/29/17;True;Approved;OHM Cycles;Standard;medium;medium;183,86;137,90
10686;28;2812;1/13/17;True;Approved;Solex;Road;medium;small;1703,52;1516,13
10687;33;3445;12/16/17;False;Approved;Giant Bicycles;Standard;medium;small;1311,44;1167,18
10688;21;2373;7/22/17;False;Approved;WeareA2B;Touring;medium;medium;1466,68;363,25
10689;61;1862;4/10/17;True;Approved;Norco Bicycles;Standard;medium;small;586,45;521,94
10690;66;1814;7/17/17;False;Approved;Giant Bicycles;Road;low;small;590,26;525,33
10691;52;1140;6/22/17;True;Approved;OHM Cycles;Road;medium;medium;1280,28;829,51
10692;94;2716;8/9/17;True;Approved;Giant Bicycles;Standard;medium;large;1635,3;993,66
10693;14;2490;7/8/17;False;Approved;Trek Bicycles;Standard;medium;small;1386,84;1234,29
10694;92;2858;6/6/17;False;Approved;WeareA2B;Standard;medium;small;1415,01;1259,36
10695;3;3055;10/21/17;True;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
10696;28;1226;9/19/17;True;Approved;Norco Bicycles;Standard;medium;small;1216,14;1082,36
10697;96;1054;1/15/17;True;Approved;WeareA2B;Road;low;small;1172,78;1043,77
10698;46;2019;6/4/17;;Approved;OHM Cycles;Standard;low;medium;1793,43;248,82
10699;29;921;9/7/17;False;Approved;Norco Bicycles;Road;medium;medium;543,39;407,54
10700;3;815;1/20/17;False;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
10701;89;2175;3/9/17;True;Approved;WeareA2B;Touring;medium;large;1362,99;57,74
10702;97;2164;4/7/17;True;Approved;Solex;Standard;medium;large;202,62;151,96
10703;26;2991;5/25/17;False;Approved;WeareA2B;Standard;medium;medium;1992,93;762,63
10704;21;285;12/23/17;False;Approved;Solex;Standard;medium;large;1071,23;380,74
10705;77;181;5/25/17;False;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
10706;69;2432;1/4/17;True;Approved;Giant Bicycles;Road;medium;medium;792,9;594,68
10707;41;15;9/20/17;True;Approved;Solex;Road;medium;medium;416,98;312,74
10708;28;1587;9/30/17;False;Approved;Norco Bicycles;Standard;medium;small;1216,14;1082,36
10709;79;2883;7/7/17;False;Approved;Norco Bicycles;Standard;medium;medium;1555,58;818,01
10710;0;2682;1/26/17;False;Approved;OHM Cycles;Standard;medium;medium;235,63;125,07
10711;95;2942;2/20/17;False;Approved;OHM Cycles;Touring;low;medium;1073,07;933,84
10712;91;949;10/3/17;True;Approved;Solex;Standard;medium;medium;100,35;75,26
10713;39;2788;9/2/17;True;Approved;Giant Bicycles;Standard;medium;large;1812,75;582,48
10714;32;1109;6/5/17;False;Approved;Giant Bicycles;Standard;high;medium;1179;707,40
10715;5;1385;8/10/17;True;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
10716;96;1052;2/27/17;True;Approved;Giant Bicycles;Standard;medium;large;1635,3;993,66
10717;82;1602;12/23/17;True;Approved;Norco Bicycles;Standard;high;medium;1148,64;689,18
10718;70;1295;6/21/17;False;Approved;Trek Bicycles;Standard;high;medium;495,72;297,43
10719;16;3157;7/20/17;False;Approved;Norco Bicycles;Standard;high;small;1661,92;1479,11
10720;96;1447;6/2/17;True;Approved;WeareA2B;Road;low;small;1172,78;1043,77
10721;8;1532;6/28/17;False;Approved;Solex;Road;medium;small;1703,52;1516,13
10722;54;3479;11/29/17;False;Approved;WeareA2B;Standard;medium;medium;1292,84;13,44
10723;16;3440;3/20/17;False;Approved;Norco Bicycles;Standard;high;small;1661,92;1479,11
10724;3;3389;11/6/17;False;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
10725;58;1444;5/11/17;True;Approved;OHM Cycles;Standard;medium;medium;912,52;141,40
10726;0;1874;9/22/17;True;Approved;Solex;Standard;medium;medium;478,16;298,72
10727;90;1391;8/1/17;True;Approved;Solex;Standard;low;medium;945,04;507,58
10728;0;2080;1/15/17;True;Approved;Trek Bicycles;Standard;medium;medium;499,53;388,72
10729;0;2714;4/26/17;False;Approved;OHM Cycles;Standard;medium;medium;183,86;137,90
10730;88;2946;3/14/17;True;Approved;Norco Bicycles;Standard;medium;medium;1198,46;381,10
10731;48;2517;8/7/17;False;Approved;WeareA2B;Standard;medium;medium;1762,96;950,52
10732;0;2224;3/18/17;False;Approved;Trek Bicycles;Road;medium;medium;533,51;400,13
10733;89;3091;2/26/17;False;Approved;WeareA2B;Touring;medium;large;1362,99;57,74
10734;1;3484;2/18/17;False;Approved;Giant Bicycles;Touring;medium;large;1873,97;863,95
10735;69;1481;12/1/17;True;Approved;Giant Bicycles;Road;medium;medium;792,9;594,68
10736;0;2240;10/9/17;True;Approved;Trek Bicycles;Road;medium;medium;533,51;400,13
10737;53;1740;11/11/17;False;Approved;OHM Cycles;Standard;medium;medium;795,34;101,58
10738;65;2985;6/11/17;True;Approved;WeareA2B;Standard;medium;medium;1807,45;778,69
10739;5;720;1/3/17;True;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
10740;9;3308;10/24/17;False;Approved;OHM Cycles;Road;medium;medium;742,54;667,40
10741;0;1652;6/21/17;True;Approved;WeareA2B;Standard;medium;medium;60,34;45,26
10742;85;1307;8/8/17;True;Approved;WeareA2B;Standard;medium;medium;1228,07;400,91
10743;52;2427;12/27/17;False;Approved;Solex;Road;medium;large;1777,8;820,78
10744;88;279;12/16/17;False;Approved;Norco Bicycles;Standard;medium;medium;1198,46;381,10
10745;81;1595;10/3/17;True;Approved;Solex;Standard;medium;medium;1151,96;649,49
10746;98;2954;12/24/17;False;Approved;Trek Bicycles;Standard;high;medium;358,39;215,03
10747;68;1824;11/22/17;True;Approved;OHM Cycles;Standard;medium;medium;1636,9;44,71
10748;43;1690;4/8/17;True;Approved;Solex;Standard;medium;medium;1151,96;649,49
10749;67;2010;4/20/17;True;Approved;Solex;Standard;medium;large;1071,23;380,74
10750;99;1024;6/19/17;False;Approved;Trek Bicycles;Road;low;small;1720,7;1531,42
10751;22;587;11/7/17;True;Approved;WeareA2B;Standard;medium;medium;60,34;45,26
10752;13;2729;6/10/17;False;Approved;Solex;Standard;medium;medium;1163,89;589,27
10753;62;2802;7/11/17;True;Approved;Solex;Standard;medium;medium;478,16;298,72
10754;98;2260;4/2/17;False;Approved;OHM Cycles;Standard;medium;medium;795,34;101,58
10755;35;656;12/20/17;False;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
10756;95;2711;7/25/17;False;Approved;Giant Bicycles;Standard;medium;large;569,56;528,43
10757;5;839;5/22/17;False;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
10758;26;2941;2/13/17;True;Approved;WeareA2B;Standard;medium;medium;1992,93;762,63
10759;35;2687;8/3/17;True;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
10760;8;603;2/20/17;True;Approved;Solex;Road;medium;small;1703,52;1516,13
10761;95;3227;6/27/17;True;Approved;Giant Bicycles;Standard;medium;large;569,56;528,43
10762;5;2929;7/31/17;True;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
10763;20;3369;6/26/17;True;Approved;Trek Bicycles;Standard;medium;small;1775,81;1580,47
10764;43;1624;11/20/17;True;Approved;Solex;Standard;medium;medium;1151,96;649,49
10765;14;1526;6/18/17;True;Approved;Trek Bicycles;Standard;medium;small;1386,84;1234,29
10766;42;3388;3/13/17;False;Approved;OHM Cycles;Road;medium;small;1810;1610,90
10767;29;2358;10/23/17;False;Approved;WeareA2B;Standard;medium;medium;1065,03;230,09
10768;2;2527;8/31/17;True;Approved;Solex;Standard;medium;medium;71,49;53,62
10769;100;3256;12/18/17;False;Approved;Norco Bicycles;Road;medium;medium;1036,59;206,35
10770;90;660;8/7/17;False;Approved;Solex;Standard;low;medium;945,04;507,58
10771;81;1457;9/1/17;False;Approved;Norco Bicycles;Standard;medium;small;586,45;521,94
10772;59;2508;8/29/17;True;Approved;Solex;Standard;medium;large;1061,56;733,58
10773;5;1958;8/20/17;True;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
10774;37;651;1/4/17;True;Approved;OHM Cycles;Standard;low;medium;1793,43;248,82
